label,from,to
congressionaldistrict,dc172c20-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172d05-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172cef-878e-11e7-a4f9-1cc1de329608,48
congressionaldistrict,dc172bf4-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172cdf-878e-11e7-a4f9-1cc1de329608,20
congressionaldistrict,dc172b09-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172d5d-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172b77-878e-11e7-a4f9-1cc1de329608,37
congressionaldistrict,dc172d73-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172abe-878e-11e7-a4f9-1cc1de329608,49
congressionaldistrict,dc172c1d-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,11,dc172bdd-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172be6-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c7b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c28-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d49-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d7c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d35-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d39-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b61-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d78-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172bea-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c3b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c93-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172cf1-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b05-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172bb5-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c0c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c3d-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172cbd-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c1f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d3a-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b2e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172bf8-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b66-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c08-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d36-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c99-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b42-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172be4-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d46-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172cfa-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d53-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b9c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d38-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c11-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b8e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d37-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172bef-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c67-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172ad9-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b01-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172c4a-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d67-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b9b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172d1c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,11,dc172b1f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172cfc-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172b99-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172d41-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172adc-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172b4d-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172b23-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172acf-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b11-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172cb0-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172b19-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,30,dc172cb4-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,30,dc172d70-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,30,dc172cb3-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,30,dc172ae1-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172c5f-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172c7a-878e-11e7-a4f9-1cc1de329608,26
congressionaldistrict,dc172d07-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172cb7-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b7a-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172bb1-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172bd5-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,49,dc172b33-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,49,dc172b7c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,49,dc172ab0-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,49,dc172b8f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,49,dc172d6e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,49,dc172c85-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172bde-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172b68-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172cc3-878e-11e7-a4f9-1cc1de329608,14
congressionaldistrict,dc172af6-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172ad2-878e-11e7-a4f9-1cc1de329608,12
congressionaldistrict,dc172b37-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172bd4-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172b83-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b94-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,dc172c75-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172c33-878e-11e7-a4f9-1cc1de329608,37
congressionaldistrict,dc172ba0-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172ca3-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172c07-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172bc7-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b16-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172ab1-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172c02-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172cae-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172bfb-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172b6a-878e-11e7-a4f9-1cc1de329608,13
congressionaldistrict,dc172b3c-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172ca0-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172b27-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172baf-878e-11e7-a4f9-1cc1de329608,02
congressionaldistrict,02,dc172c0f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b70-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c2f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b1e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c71-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172a98-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b6e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b67-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d48-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b65-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172bd8-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c05-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d20-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172ba2-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d76-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172cac-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172af0-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b54-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172bf1-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b18-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d4f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172aa6-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d42-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c22-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b75-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c32-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b0a-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d24-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172cbb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b89-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c0b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d57-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c88-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172bb3-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c26-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d21-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172ae9-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b6b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172b86-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172aa4-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d22-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d30-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c3c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172abc-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c19-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172cee-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172bf3-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172ad6-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172c95-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,02,dc172d5c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172c94-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172d7a-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172cd5-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172bdb-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172cc5-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172c49-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172c53-878e-11e7-a4f9-1cc1de329608,09
congressionaldistrict,dc172bfd-878e-11e7-a4f9-1cc1de329608,25
congressionaldistrict,dc172ae6-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172a94-878e-11e7-a4f9-1cc1de329608,06
congressionaldistrict,dc172d2c-878e-11e7-a4f9-1cc1de329608,24
congressionaldistrict,dc172af5-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172acc-878e-11e7-a4f9-1cc1de329608,24
congressionaldistrict,dc172ba5-878e-11e7-a4f9-1cc1de329608,14
congressionaldistrict,dc172cdd-878e-11e7-a4f9-1cc1de329608,12
congressionaldistrict,dc172cc4-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172bda-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b32-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172d64-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172d3e-878e-11e7-a4f9-1cc1de329608,14
congressionaldistrict,dc172ca8-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172a96-878e-11e7-a4f9-1cc1de329608,18
congressionaldistrict,dc172b74-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172d09-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172c3a-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172bcc-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c42-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172a95-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172c8b-878e-11e7-a4f9-1cc1de329608,37
congressionaldistrict,dc172d04-878e-11e7-a4f9-1cc1de329608,15
congressionaldistrict,dc172aec-878e-11e7-a4f9-1cc1de329608,04
congressionaldistrict,dc172d28-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172c30-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172ccc-878e-11e7-a4f9-1cc1de329608,18
congressionaldistrict,dc172d0e-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172afe-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172adf-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c21-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c4f-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172bcb-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172aa5-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172b76-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172c1e-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172d2f-878e-11e7-a4f9-1cc1de329608,24
congressionaldistrict,dc172b6d-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c31-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172b95-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b2d-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172aba-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c51-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172c62-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,15,dc172b39-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172bac-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c61-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172d26-878e-11e7-a4f9-1cc1de329608,20
congressionaldistrict,dc172c84-878e-11e7-a4f9-1cc1de329608,05
congressionaldistrict,dc172bd9-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c9b-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172bd6-878e-11e7-a4f9-1cc1de329608,06
congressionaldistrict,dc172b5d-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172b4c-878e-11e7-a4f9-1cc1de329608,14
congressionaldistrict,dc172b1d-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b2f-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c17-878e-11e7-a4f9-1cc1de329608,37
congressionaldistrict,dc172b85-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,05,dc172cfd-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172beb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d58-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172af7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b13-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172cb2-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b25-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ad3-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d25-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d34-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bb7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b17-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ce2-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bca-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172ccb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172bd7-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d1e-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172b3b-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172cba-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,05,dc172d59-878e-11e7-a4f9-1cc1de329608
